💝 iptv福建移动频道,#genre#
电影_武侠,http://120.77.28.4:8648/huya.php?id=11342427
电影_救援,http://120.77.28.4:8648/huya.php?id=21059594
电影_热血,http://120.77.28.4:8648/huya.php?id=11352934
电影_盗墓,http://120.77.28.4:8648/huya.php?id=21059552
电影_贺岁,http://120.77.28.4:8648/huya.php?id=11601971
电影_玄幻,http://120.77.28.4:8648/huya.php?id=11342414
电影_谍战,http://120.77.28.4:8648/huya.php?id=21059585
电影_战争,http://120.77.28.4:8648/huya.php?id=21059592
电影_喜剧,http://120.77.28.4:8648/huya.php?id=11352877
电影_港片,http://120.77.28.4:8648/huya.php?id=11602043
电影_国产,http://120.77.28.4:8648/huya.php?id=11352973
电影_周星星,http://120.77.28.4:8648/huya.php?id=11336587
电影_李连杰,http://120.77.28.4:8648/huya.php?id=11342390
电影_洪金宝,http://120.77.28.4:8648/huya.php?id=11279251
电影_梁家辉,http://120.77.28.4:8648/huya.php?id=11342429
电影_许冠英,http://120.77.28.4:8648/huya.php?id=11601972
电影_刘德华,http://120.77.28.4:8648/huya.php?id=11342424
电影_斯坦森,http://120.77.28.4:8648/huya.php?id=21059588
电影_八点档,http://120.77.28.4:8648/huya.php?id=880261
电影_蜘蛛侠,http://120.77.28.4:8648/huya.php?id=21059599
电影_贺岁片,http://120.77.28.4:8648/huya.php?id=11601986
电影_功夫片,http://120.77.28.4:8648/huya.php?id=11352941
电影_黑帮片,http://120.77.28.4:8648/huya.php?id=11336719
电影_丧尸片,http://120.77.28.4:8648/huya.php?id=21059578
电影_灾难片,http://120.77.28.4:8648/huya.php?id=11602075
电影_谍战片,http://120.77.28.4:8648/huya.php?id=21059587
电影_战争片,http://120.77.28.4:8648/huya.php?id=21059574
电影_犯罪片,http://120.77.28.4:8648/huya.php?id=11352974
电影_古装片,http://120.77.28.4:8648/huya.php?id=11336590
电影_高分动作,http://120.77.28.4:8648/huya.php?id=11352884
电影_动作电影,http://120.77.28.4:8648/huya.php?id=11602077
电影_搞笑喜剧,http://120.77.28.4:8648/huya.php?id=11342423
电影_喜剧专场,http://120.77.28.4:8648/huya.php?id=11602044
电影_欢笑影院,http://120.77.28.4:8648/huya.php?id=11352894
电影_不挤影院,http://120.77.28.4:8648/huya.php?id=11352897
电影_国产悬疑,http://120.77.28.4:8648/huya.php?id=11342395
电影_快意江湖,http://120.77.28.4:8648/huya.php?id=11342435
电影_黑帮斗争,http://120.77.28.4:8648/huya.php?id=11342419
电影_古墓系列,http://120.77.28.4:8648/huya.php?id=11352913
电影_嫣然影厅,http://120.77.28.4:8648/huya.php?id=11601977
电影_女神系列,http://120.77.28.4:8648/huya.php?id=11336571
电影_经典女神,http://120.77.28.4:8648/huya.php?id=11352909
电影_许氏三杰,http://120.77.28.4:8648/huya.php?id=11602033
电影_经典港片,http://120.77.28.4:8648/huya.php?id=11352965
电影_镖行天下,http://120.77.28.4:8648/huya.php?id=11352969
电影_高能反转,http://120.77.28.4:8648/huya.php?id=11352887
电影_喜乐影院,http://120.77.28.4:8648/huya.php?id=21059580
电影_蘑菇影厅,http://120.77.28.4:8648/huya.php?id=11601981
电影_搞笑恐怖,http://120.77.28.4:8648/huya.php?id=11601960
电影_死神来了,http://120.77.28.4:8648/huya.php?id=11352903
电影_变形金刚,http://120.77.28.4:8648/huya.php?id=21059596
电影_怪兽系列,http://120.77.28.4:8648/huya.php?id=21059554
搞笑_陈翔六点半,http://120.77.28.4:8648/huya.php?id=11274154
周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402
刘德华,http://huanqiuzhibo.cn/manifest/douyu.php?id=2516864
好先生,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650792
庆余年,http://huanqiuzhibo.cn/manifest/douyu.php?id=5908256
欢乐综艺,http://huanqiuzhibo.cn/manifest/douyu.php?id=131977
万合出品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9220456
吃米滴虫,http://huanqiuzhibo.cn/manifest/douyu.php?id=315457
高分电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=7254536
豆瓣高分,http://huanqiuzhibo.cn/manifest/douyu.php?id=8770422
漫威影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6140589
特辑电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637778
粤语电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741
粤语电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=6566671
国产电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=5423
精彩电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650887
喜剧电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=323876
动作电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=6763930
恐怖电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=218859
恐怖鬼怪,http://huanqiuzhibo.cn/manifest/douyu.php?id=1165374
童年阴影,http://huanqiuzhibo.cn/manifest/douyu.php?id=2935323
惊悚电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=96577
华语影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=3928
神乐影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=85894
周末影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637765
周末电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637726
兔子影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=8985415
冰冰影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=74374
刀刀影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=747764
奶虫影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=263824
贝爷壹厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=252802
贝爷贰厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=4332
贝爷叁厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=36337
凌儿影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=1377142
云宝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=7305938
花卷影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=52787
菜园小饼,http://huanqiuzhibo.cn/manifest/douyu.php?id=1735337
米娅影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6537888
橙記港剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=4549169
大宝影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=805235
蚂蚱影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=6079455
怡寶影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=434971
圆子影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=6566658
贝贝影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=431460
可乐影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=20415
萌牛影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=7494871
兔兔影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=1504768
无双影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=4870914
下饭神剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=276200
古装神剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=338759
晚湾影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=9461178
酒染影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=7550220
芊珏影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=8814650
热门港剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=5522351
盗墓剧集,http://huanqiuzhibo.cn/manifest/douyu.php?id=9292503
金庸武侠,http://huanqiuzhibo.cn/manifest/douyu.php?id=7644931
国产剧集,http://huanqiuzhibo.cn/manifest/douyu.php?id=8157860
国产剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=308752
爱情公寓,http://huanqiuzhibo.cn/manifest/douyu.php?id=2838296
经典剧集,http://huanqiuzhibo.cn/manifest/douyu.php?id=6863367
李卫当官,http://huanqiuzhibo.cn/manifest/douyu.php?id=7473576
龙门镖局,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650860
雍正王朝,http://huanqiuzhibo.cn/manifest/douyu.php?id=4944033
雍正帝王,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650836
隋唐演义,http://huanqiuzhibo.cn/manifest/douyu.php?id=7552568
大宋神探,http://huanqiuzhibo.cn/manifest/douyu.php?id=7784862
音乐欣赏,http://huanqiuzhibo.cn/manifest/douyu.php?id=3186217
舌尖美食,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650849
篮球人物,http://huanqiuzhibo.cn/manifest/douyu.php?id=8434598
史君说剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=9419771
史剧解说,http://huanqiuzhibo.cn/manifest/douyu.php?id=297689
老秦说剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650131
老蔡解说,http://huanqiuzhibo.cn/manifest/douyu.php?id=8869614
长片短解,http://huanqiuzhibo.cn/manifest/douyu.php?id=9410946
宇哥解说,http://huanqiuzhibo.cn/manifest/douyu.php?id=8651489
夜魔人老王,http://huanqiuzhibo.cn/manifest/douyu.php?id=610972
皮皮看动漫,http://huanqiuzhibo.cn/manifest/douyu.php?id=9837291
开心锤动漫,http://huanqiuzhibo.cn/manifest/douyu.php?id=9018297
拳叔二次元,http://huanqiuzhibo.cn/manifest/douyu.php?id=9484105
老邪说电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=9222870
洗碗君解说,http://huanqiuzhibo.cn/manifest/douyu.php?id=9446706
百晓生说剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=9649681
百晓生解说,http://huanqiuzhibo.cn/manifest/douyu.php?id=9653063
小司马说剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=4808115
小司马解说,http://huanqiuzhibo.cn/manifest/douyu.php?id=9660127
星君说电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=8014467
刘哔讲电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=2632223
老王说电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=9687733
贤于说电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=9461990
牛叔说电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=2758565
侃片大师兄,http://huanqiuzhibo.cn/manifest/douyu.php?id=9338839
虫哥说电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=8915074
电影迷小雅,http://huanqiuzhibo.cn/manifest/douyu.php?id=9639225
1900影剧室,http://huanqiuzhibo.cn/manifest/douyu.php?id=7796193
刘老师说电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=8317926
来呀官人解说,http://huanqiuzhibo.cn/manifest/douyu.php?id=9986305
科幻Fans布玛,http://huanqiuzhibo.cn/manifest/douyu.php?id=3508304
小片片说大片,http://huanqiuzhibo.cn/manifest/douyu.php?id=4258555
大片片说小片,http://huanqiuzhibo.cn/manifest/douyu.php?id=7489563
火龙果说电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=9559158
成龙电影,http://120.77.28.4:8648/yy.php?id=1354888751
古惑仔电影,http://120.77.28.4:8648/yy.php?id=1354507447
经典港片,http://120.77.28.4:8648/yy.php?id=1355263385
沈腾电影,http://120.77.28.4:8648/yy.php?id=1354936191
刘德华电影,http://120.77.28.4:8648/yy.php?id=1382745111
周星驰电影,http://120.77.28.4:8648/yy.php?id=1354658049
林正英电影,http://120.77.28.4:8648/yy.php?id=1453996620
林正英电影,http://120.77.28.4:8648/yy.php?id=1382841203
李连杰电影,http://120.77.28.4:8648/yy.php?id=74613175
周润发电影,http://120.77.28.4:8648/yy.php?id=1354930961
港片赌片,http://120.77.28.4:8648/yy.php?id=1355076627
开心麻花小品,http://120.77.28.4:8648/yy.php?id=1354926643
邵氏影院,http://120.77.28.4:8648/douyu.php?id=4246519
华语经典,http://120.77.28.4:8648/douyu.php?id=434971
漫威影片,http://120.77.28.4:8648/douyu.php?id=6140589
华语电影,http://120.77.28.4:8648/douyu.php?id=3928
恐怖经典,http://120.77.28.4:8648/douyu.php?id=1165374
恐怖电影,http://120.77.28.4:8648/douyu.php?id=310926
喜剧电影,http://120.77.28.4:8648/douyu.php?id=9292492
译制影片,http://120.77.28.4:8648/douyu.php?id=2436390
豆瓣高分,http://120.77.28.4:8648/douyu.php?id=8770422
女神金电影,http://120.77.28.4:8648/douyu.php?id=747764
贝爷影厅1,http://120.77.28.4:8648/douyu.php?id=252802
贝爷影厅2,http://120.77.28.4:8648/douyu.php?id=36337
霍格影片,http://120.77.28.4:8648/douyu.php?id=8814650
可乐电影,http://120.77.28.4:8648/douyu.php?id=20415
冰冰经典电影,http://120.77.28.4:8648/douyu.php?id=74374
奶虫恐怖电影,http://120.77.28.4:8648/douyu.php?id=263824
变种人电影,http://120.77.28.4:8648/douyu.php?id=9651304
小U电影,http://120.77.28.4:8648/douyu.php?id=96577
小宇60帧,http://120.77.28.4:8648/douyu.php?id=323876
1905国外电影,http://103.67.53.72:82/小凯qq交流群875082630/1905.php?id=1905b
1905国内电影,http://103.67.53.72:82/小凯qq交流群875082630/1905.php?id=1905a
超级电影ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8#http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
恐怖电影,http://159.75.85.63:35455/douyu/218859#http://epg.112114.xyz/douyu/218859
惊悚电影,http://159.75.85.63:35455/douyu/96577#http://epg.112114.xyz/douyu/96577

咪咕影片1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕影片2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
咪咕影片3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕影片4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕影片5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8

💝 电视剧集,#genre#

电视剧频道1,http://zby.xjqxz.top/dsdsj1/live.m3u8
电视剧频道3,http://zby.xjqxz.top/gzwxj/live.m3u8
电视剧频道4,http://zby.xjqxz.top/gzdsj1/live.m3u8
电视剧频道5,http://zby.xjqxz.top/gzdsj3/live.m3u8
电视剧频道6,http://zby.xjqxz.top/gzdsj5/live.m3u8
电视剧频道7,http://zby.xjqxz.top/kzzypd/live.m3u8
电视剧频道8,http://zby.xjqxz.top/dzzypd3/live.m3u8


